Var1	core	number_sites	mean	sd	se	Kingdom
8a2003504ec6083403ceaff95aab0e69	Sphingomonadales	1	0.000789266	NA	NA	Bacteria
53dd2d82082237ebea6b56b5c2c2cc67	Sphingomonadales	1	0.000700673	NA	NA	Bacteria
2307f23feee4edc9a2248bdc1818bade	Microtrichales	1	0.000700673	NA	NA	Bacteria
743f6f7a6e7b55322355aa68f1b3f7c1	Burkholderiales	1	0.000700673	NA	NA	Bacteria
b0ebfeea6dfa9ed7f5672e685928f967	Rhizobiales	1	0.000700673	NA	NA	Bacteria
182595e9f1c778057760e2d2597dd5ab	Sphingomonadales	1	0.00076558	NA	NA	Bacteria
c05dec1a5cacc2a0270ba8b59fcf5ea8	Burkholderiales	1	0.000841184	NA	NA	Bacteria
1eda5eed5cc7fcf6d4134aa0320c98c2	Burkholderiales	1	0.000841184	NA	NA	Bacteria
f1feebe73252e9ab11d8d1a2951c3968	Solirubrobacterales	1	0.000523122	NA	NA	Bacteria
b3dee4f6ef2d23aa2156e7fb6cb1ced1	Caulobacterales	1	0.000523122	NA	NA	Bacteria
1644af8d772424658468adf22fb21104	Caulobacterales	1	0.000523122	NA	NA	Bacteria
a5092a3c59dec210fd32a88889c86b26	Burkholderiales	1	0.000523122	NA	NA	Bacteria
9964c9ed763547a60850393176845d57	Burkholderiales	1	0.000523122	NA	NA	Bacteria
05b6ff37eb631f7e9e75b13970c32266	Caulobacterales	1	0.000523122	NA	NA	Bacteria
9188c39a7bed28cc909acf0964ca0bf9	Burkholderiales	1	0.001059996	NA	NA	Bacteria
208675d9c48191231301a1c5751c0865	Burkholderiales	1	0.000649519	NA	NA	Bacteria
07e4392442cae1e245f89989eb2bc5f5	Sphingomonadales	1	0.000649519	NA	NA	Bacteria
662d7878ef4d89446016fa32c9d1813d	Microtrichales	1	0.000649519	NA	NA	Bacteria
9eaa3982089320ff4fc7f12196282554	Sphingomonadales	1	0.000649519	NA	NA	Bacteria
15d6b1fdb630e0618d693a230024d559	Burkholderiales	1	0.000831117	NA	NA	Bacteria
d5a1fa74f05f602bbe7f59f721c4d939	Burkholderiales	1	0.000831117	NA	NA	Bacteria
b69b22426d01bec474c9fa1b819a6640	Rhizobiales	1	0.000831117	NA	NA	Bacteria
9cbc55c208ba593f7dec290ba71783d7	Solirubrobacterales	1	0.001328374	NA	NA	Bacteria
68d37c024f2fcc30c4bb6a544ad0e259	Rhizobiales	1	0.001328374	NA	NA	Bacteria
b9713033bc6767ba70505ab2016af8ff	Burkholderiales	1	0.001328374	NA	NA	Bacteria
10b8665976fd41a6ca16c916d388b9e4	Sphingomonadales	1	0.000536653	NA	NA	Bacteria
c80b49b457eabc2fbb95f072ef27a0f4	Burkholderiales	1	0.000536653	NA	NA	Bacteria
bdbe035fb921504f5031019c632097cc	Caulobacterales	1	0.000536653	NA	NA	Bacteria
919b5bd6f025f48e27282cbc3de0381a	Rhizobiales	1	0.000600312	NA	NA	Bacteria
dd01d6e0a25640727f298c57d9831aee	Burkholderiales	1	0.000600312	NA	NA	Bacteria
3391a687bd98f66768aa66e536605cba	Rhizobiales	1	0.000600312	NA	NA	Bacteria
957861653559c8c7d8ca467445d68ab0	Propionibacteriales	1	0.000600312	NA	NA	Bacteria
152b576cf10ad12923f5f5a80633d0d1	Rhizobiales	1	0.000687569	NA	NA	Bacteria
6e0914d09232fe39564e859427c1cf8c	Microtrichales	1	0.000591296	NA	NA	Bacteria
683ed3fd4b10cd1ee1c878d294878c14	Burkholderiales	1	0.000591296	NA	NA	Bacteria
b9d0da20ed93ba693a562f61f5e9eae9	Rhizobiales	1	0.000501907	NA	NA	Bacteria
1dec2a275252e48b6ba71e94288bdfb4	Rhizobiales	1	0.000500501	NA	NA	Bacteria
eedb164b1fae4b5f4e453cfa03709b22	Rhizobiales	1	0.000500501	NA	NA	Bacteria
e92037e3b2837329235403d414c9ca4f	Rhizobiales	1	0.000500501	NA	NA	Bacteria
37b0b9ae02c8bc571e7faa2d2b433497	Rhizobiales	1	0.001230315	NA	NA	Bacteria
1df5dabb937911b9a5de4aca3429d042	Rhizobiales	1	0.000723484	NA	NA	Bacteria
f5a3271c3d8c4337d88605c45cf0d466	Propionibacteriales	1	0.000723484	NA	NA	Bacteria
6108dd3cbdaab6f6ab135f67872d1759	Sphingomonadales	1	0.000723484	NA	NA	Bacteria
8ac09bcdca8e2cf922838630649b79e4	Burkholderiales	1	0.00060241	NA	NA	Bacteria
ae30654d04f5bf870cd61a30266c8828	Solirubrobacterales	1	0.00060241	NA	NA	Bacteria
ad39b98acd08cf05a2d63bb1529e87ce	Rhizobiales	1	0.00060241	NA	NA	Bacteria
4118ed17d397c3911b7658cc86b2bcac	Burkholderiales	1	0.000553281	NA	NA	Bacteria
7f271928fdf6ebe6e7571d23f299732d	Rhizobiales	1	0.000553281	NA	NA	Bacteria
9643b632247243838d790c17eaf549e8	Rhizobiales	1	0.000553281	NA	NA	Bacteria
65f0648b272397cef4770e7f1a0b9d7e	Sphingomonadales	1	0.001504212	NA	NA	Bacteria
d7762ae669f7ab6d28cf0e7594945bbf	Rhizobiales	1	0.001735509	NA	NA	Bacteria
0ac06cf02326978c76fbe58c0ed61060	Burkholderiales	1	0.001694341	NA	NA	Bacteria
e7e17f155bb2972441c642bfa6f7f407	Rhizobiales	1	0.001694341	NA	NA	Bacteria
3a166debfa30c099a0ccec6d9adc047c	Burkholderiales	1	0.00056281	NA	NA	Bacteria
7ca4eae3eebc4f4f0f1f33037c6729c2	Rhizobiales	1	0.00056281	NA	NA	Bacteria
1bc59ff4cad7b9da55ba4857ba0e66f8	Caulobacterales	1	0.00056281	NA	NA	Bacteria
857da5b5bce847547c06016d9d27eb70	Propionibacteriales	1	0.00056281	NA	NA	Bacteria
c67c4437ee8ebfc3d2b3b66dcabd8f8c	Caulobacterales	1	0.000657376	NA	NA	Bacteria
a2b94524d1e06d6203cf1f4f2e20d2c2	Rhizobiales	1	0.0014518	NA	NA	Bacteria
fc069801fb18ca624d59d753f9cd26c5	Rhizobiales	1	0.0014518	NA	NA	Bacteria
e1dbdfde5511864333b332665d69559d	Rhizobiales	1	0.000622045	NA	NA	Bacteria
2f6c434a131c7489a21ef59e0a720f46	Rhizobiales	1	0.000622045	NA	NA	Bacteria
9552c84063559adfad613e66e59af661	Propionibacteriales	1	0.000622045	NA	NA	Bacteria
0c3067e1e5f0cc6c59ed54fd32afee0b	Caulobacterales	1	0.000925926	NA	NA	Bacteria
84f8e04afb4279586fb46a9ef731372a	Sphingomonadales	1	0.000925926	NA	NA	Bacteria
764ef43a475352f7e6ec8bf693f988a8	Microtrichales	1	0.000925926	NA	NA	Bacteria
69b3f25cd7c228e5a21849cb0e90a7f9	Sphingomonadales	1	0.001036914	NA	NA	Bacteria
c24fa1a2f6eb9615fdeffc745e4eaaf3	Rhizobiales	1	0.000565099	NA	NA	Bacteria
fe7eca918e569753c27e215b3cacbacb	Burkholderiales	1	0.000565099	NA	NA	Bacteria
2e8ba2218bbfb208094b23f46fcf2d60	Sphingomonadales	1	0.000565099	NA	NA	Bacteria
1382a2bc0e78d96bdcfc122614af70ea	Sphingomonadales	1	0.001357589	NA	NA	Bacteria
81a1415462ba5d3598a810474cf2af3e	Caulobacterales	1	0.002413127	NA	NA	Bacteria
d23f30cb076b000338edbd4ea4756c15	Propionibacteriales	1	0.000626017	NA	NA	Bacteria
6d8a1e77aee8cedc69522dec6d60b7b5	Rhizobiales	1	0.000626017	NA	NA	Bacteria
f0e599793aa6e806394b4f4aa8b238b9	Rhizobiales	1	0.000626017	NA	NA	Bacteria
69c4ed9887ff5e09a22cd37021a19b2f	Sphingomonadales	1	0.00065591	NA	NA	Bacteria
3ca5b47118eb8853e58411906b0de93d	Burkholderiales	1	0.000595877	NA	NA	Bacteria
97110bf8d327a741a2fd6ba21f172516	Burkholderiales	1	0.000595877	NA	NA	Bacteria
11d133e3367c11937b9a93d256e592ce	Microtrichales	1	0.000595877	NA	NA	Bacteria
436004170741fa39f0e58349ddc7b088	Propionibacteriales	1	0.000595877	NA	NA	Bacteria
e111a7a2d37055527553951978d93ecf	Rhizobiales	1	0.000534874	NA	NA	Bacteria
985429b30bfe4896bd207dbb16d5c8a4	Rhizobiales	1	0.000717772	NA	NA	Bacteria
87de6a181cb86ae270a349f096ec6628	Rhizobiales	1	0.000717772	NA	NA	Bacteria
40aee9a88536743f1a9b366b46428ead	Propionibacteriales	1	0.000717772	NA	NA	Bacteria
fdafed5ff0b05e60982b87e07932ec4e	Sphingomonadales	1	0.000717772	NA	NA	Bacteria
8bacfc37e155da4286428c67486513eb	Caulobacterales	1	0.000717772	NA	NA	Bacteria
83ae0b2192daa1dbef0ff3b6e7d843c9	Rhizobiales	1	0.000847027	NA	NA	Bacteria
611a4666249d2ddd2d1a876f3dd32270	Rhizobiales	1	0.000848033	NA	NA	Bacteria
35402629e5b47e3c3dd8000ccec7e1b6	Propionibacteriales	1	0.000735078	NA	NA	Bacteria
e8e2b867fd1f5e6b5d7e214c8c88821e	Microtrichales	1	0.000735078	NA	NA	Bacteria
78dd605e1fd1bca3b9ad54340b99294e	Propionibacteriales	1	0.000735078	NA	NA	Bacteria
d36c517dc08f62bbf30a4fd0f85fa87c	Rhizobiales	1	0.000547046	NA	NA	Bacteria
f353bd178bf050f401f72687cd09dffa	Rhizobiales	1	0.000552181	NA	NA	Bacteria
3b2a67c6c4457ae39bef51b799f4fbcd	Microtrichales	1	0.000552181	NA	NA	Bacteria
ef1eb77ae92f65d9200465305221d266	Caulobacterales	1	0.000552181	NA	NA	Bacteria
d9ff8954974c5913a73bbe9063721ec1	Microtrichales	1	0.000740192	NA	NA	Bacteria
712319af2fd7d7613ef82bd24d170418	Rhizobiales	1	0.000740192	NA	NA	Bacteria
284fb386dca6b12087ea8455d20eb34f	Microtrichales	1	0.001253761	NA	NA	Bacteria
07d82c36218b90b8ad8ce6188f95d18d	Sphingomonadales	1	0.001253761	NA	NA	Bacteria
150441b72c28e84954e613391debd6bc	Microtrichales	1	0.001253761	NA	NA	Bacteria
30b94d43d189e005dc3533e6be566cad	Microtrichales	1	0.001253761	NA	NA	Bacteria
dbd1aae59116505fa24eda78fe83a075	Burkholderiales	1	0.001253761	NA	NA	Bacteria
865f8b88ba400b37a1cdcaf9d027eca1	Burkholderiales	1	0.001253761	NA	NA	Bacteria
4d32ec67fb4eca1640f5ea91940e0504	Sphingomonadales	1	0.001253761	NA	NA	Bacteria
3d2146e43072ac3659af608328565a94	Caulobacterales	1	0.001253761	NA	NA	Bacteria
097665650b7796bfda9538cd5b9dfb5a	Caulobacterales	1	0.000726322	NA	NA	Bacteria
7a33ba942c5680599ae83437938cb65d	Burkholderiales	1	0.001295337	NA	NA	Bacteria
fc52140c5553efd91635da34aaf88946	Rhizobiales	1	0.001295337	NA	NA	Bacteria
b319be5acbd3d3ade9d89de20e9ef63c	Burkholderiales	1	0.000753466	NA	NA	Bacteria
789716081d955b2c5d1a2217f6deee10	Microtrichales	1	0.000753466	NA	NA	Bacteria
8b822e8af65ea0d581e2cc8c8228584e	Microtrichales	1	0.000753466	NA	NA	Bacteria
e6a6a23898c853475df986303e4e52c4	Rhizobiales	1	0.000753466	NA	NA	Bacteria
3b631962eaf14d778320aeec84b078fb	Rhizobiales	1	0.000548186	NA	NA	Bacteria
1eafa96389b2e16b6862ce77b271a0f8	Rhizobiales	1	0.000545118	NA	NA	Bacteria
5d93ce64c0f67861a8efeee63e06c254	Solirubrobacterales	1	0.000855725	NA	NA	Bacteria
9a2da2a030bbcadda51748fa952f9941	Burkholderiales	1	0.000855725	NA	NA	Bacteria
df66449710d83d15e35f4a7c59ee0383	Sphingomonadales	1	0.000759071	NA	NA	Bacteria
e4ce3b186b098d9cb8728fed49193b3b	Rhizobiales	1	0.000637024	NA	NA	Bacteria
d4fa95ef3c6563d40170a76e3911d0b8	Burkholderiales	1	0.000688042	NA	NA	Bacteria
a6963318225851c14f948108d8e166ea	Solirubrobacterales	1	0.000841043	NA	NA	Bacteria
aeea3c621cd24744b15e12afc08420bd	Propionibacteriales	1	0.000841043	NA	NA	Bacteria
ea4d3289063711157d9cbdd141732b20	Rhizobiales	1	0.000841043	NA	NA	Bacteria
cf484d4c4a397b7f97f8cb47bf394025	Burkholderiales	1	0.000841043	NA	NA	Bacteria
9da55e08dd8abced8e33c3f353f8636c	Rhizobiales	1	0.000774593	NA	NA	Bacteria
6dc38d89488a2881cf52085def37ebcc	Propionibacteriales	1	0.000774593	NA	NA	Bacteria
4acc210079fa8ae0cacdf04560b65182	Burkholderiales	1	0.000774593	NA	NA	Bacteria
2227ea89460d963890ae0e8e89eaf0b3	Microtrichales	1	0.00053118	NA	NA	Bacteria
570b4c92daaf0dac4e1cf17962e9ef72	Burkholderiales	1	0.000761151	NA	NA	Bacteria
34d96cf959f1c4edf28591558d1b8bc3	Sphingomonadales	1	0.000510048	NA	NA	Bacteria
d1ee041ded3a4449313379a9483f1263	Rhizobiales	1	0.000525155	NA	NA	Bacteria
40edc50cb78e74156ce37624cd2fd610	Microtrichales	1	0.000525155	NA	NA	Bacteria
3c7e23bbeaf9501ff0bf988b9b0fe0b1	Rhizobiales	1	0.000525155	NA	NA	Bacteria
5c149d37d1086f96b743cda7f45a0de1	Rhizobiales	1	0.001228803	NA	NA	Bacteria
ceb40fdcc0fceafe8e89919987d03ccf	Rhizobiales	1	0.001228803	NA	NA	Bacteria
8ed8e3414578faafd3489c78bd1fc48b	Burkholderiales	1	0.001228803	NA	NA	Bacteria
8be4da2e183358fbaac546ed7e35e3ad	Burkholderiales	1	0.001073653	NA	NA	Bacteria
7e36ddb72160f2b0cb9df85d9750bfe6	Rhizobiales	1	0.001073653	NA	NA	Bacteria
d8798d4425d63d44fd1fa8797cd5ebc5	Rhizobiales	1	0.000526704	NA	NA	Bacteria
bbb9d834a8a11c7aa2c86a36ded5b825	Rhizobiales	1	0.000526704	NA	NA	Bacteria
1a67e9246201378eeda4635e8799d1ec	Burkholderiales	1	0.000526704	NA	NA	Bacteria
25f7d27a324e77e56cdba393561cd0b4	Burkholderiales	1	0.000526704	NA	NA	Bacteria
ccd311083f586c7af207f1f502379fea	Burkholderiales	1	0.000604741	NA	NA	Bacteria
6208cd8fd48260bd00324c561268aa0f	Rhizobiales	1	0.000604741	NA	NA	Bacteria
4ab140b9dafb8c821f3a6b93fc54769f	Sphingomonadales	1	0.001026062	NA	NA	Bacteria
3b1ed5032991b7d6d2f9545ecefe1941	Rhizobiales	1	0.001026062	NA	NA	Bacteria
0bc8fd0175fac7602142b56e4560ed58	Burkholderiales	1	0.001503759	NA	NA	Bacteria
549742db9cd201666f85bd94827fd861	Caulobacterales	1	0.001503759	NA	NA	Bacteria
503657c14aa1ca52f1418e6f09346f3d	Rhizobiales	1	0.00060423	NA	NA	Bacteria
3e54cf7e36db3ef71c483fdf9c9ec368	Rhizobiales	1	0.00060423	NA	NA	Bacteria
243bb5f5cb997e8aa9a2b06fd4b7f8f6	Solirubrobacterales	1	0.001121076	NA	NA	Bacteria
9e3841e1e543346fed6d08f764f949b5	Rhizobiales	1	0.00110742	NA	NA	Bacteria
8433981184c62ecaa39ad39659bade84	Caulobacterales	1	0.00077991	NA	NA	Bacteria
5f2e048672b6e832ec9a490e3c09020b	Sphingomonadales	1	0.00077991	NA	NA	Bacteria
8dddb96ed556398a71d1e0913aa3eacb	Burkholderiales	1	0.000586235	NA	NA	Bacteria
e742b300ba6c3dbbc83dc10592a13572	Caulobacterales	1	0.000535504	NA	NA	Bacteria
8ef03c23dae1c5c068ef4e689f61a8c9	Solirubrobacterales	1	0.000535504	NA	NA	Bacteria
4c4b0e3678a9b1ab24df3280e224deb8	Burkholderiales	1	0.000535504	NA	NA	Bacteria
3c26e4bb3453ffda31a30caad178ed2f	Sphingomonadales	1	0.000542005	NA	NA	Bacteria
281f6086473237fc17e4fb6b66e05a51	Microtrichales	1	0.000542005	NA	NA	Bacteria
0c65cba95992980646ae5c61d6abc21b	Sphingomonadales	1	0.000542005	NA	NA	Bacteria
067381079bdb7771cafcf33cdc09a88b	Burkholderiales	1	0.000542005	NA	NA	Bacteria
93cb0218b65550d6a6834a5cf41b8e64	Burkholderiales	1	0.000721605	NA	NA	Bacteria
6cd2b42bf20fa5d4d79fa3e785777783	Microtrichales	1	0.000721605	NA	NA	Bacteria
22e3f41807127ae2f5d620949e0f06ae	Burkholderiales	1	0.000721605	NA	NA	Bacteria
ba4e99903cc2fb8a119bcec9dcf835dc	Rhizobiales	1	0.000748951	NA	NA	Bacteria
cf20ff3f9048ef628c446be803bc38fb	Burkholderiales	1	0.000838082	NA	NA	Bacteria
6403d6dd57ee850b40823657f7d5b38b	Rhizobiales	1	0.001690903	NA	NA	Bacteria
8995b411bf292bebcead96a9404d5970	Propionibacteriales	1	0.001690903	NA	NA	Bacteria
62eaaaa9b717ccdfb75ad38ab7261e1e	Microtrichales	1	0.001690903	NA	NA	Bacteria
5eb441f1871874b8155c2446aea71ed4	Rhizobiales	1	0.001690903	NA	NA	Bacteria
8264bea1394fd5e9ae1bc283d3049ce2	Sphingomonadales	1	0.001690903	NA	NA	Bacteria
48194c9e9fec6da07bbfd00a606c2420	Sphingomonadales	1	0.000587061	NA	NA	Bacteria
c1519c9da0b8a6fd152b9e9be4995027	Rhizobiales	1	0.000587061	NA	NA	Bacteria
93269c52dab46e954d2396f2cca18392	Burkholderiales	1	0.000587061	NA	NA	Bacteria
c0781b715bae10cc20189f1752ab1be4	Caulobacterales	1	0.000587061	NA	NA	Bacteria
414dda1376c3a25dfd143986d13cab7a	Sphingomonadales	1	0.000587061	NA	NA	Bacteria
055e583932c3bc8f3933885e7d0e848e	Caulobacterales	1	0.000606208	NA	NA	Bacteria
aec98390ac7870d03ff8c82100ad9162	Solirubrobacterales	1	0.000606208	NA	NA	Bacteria
fb7f56ede54cb0bf17228c585c0edd99	Sphingomonadales	1	0.000606208	NA	NA	Bacteria
53b2b82ccf93088f5cbf3dbece216844	Rhizobiales	1	0.000606208	NA	NA	Bacteria
ac9db153171e5b83d509aab5560c37be	Rhizobiales	1	0.000513347	NA	NA	Bacteria
8650d196a3eec875f7a1ef5759ece6e7	Burkholderiales	1	0.000896861	NA	NA	Bacteria
97d388c7b139b3a5e87f890143f33c87	Sphingomonadales	1	0.000969556	NA	NA	Bacteria
1f0cda0a26ef9dfd85530eabf7d47f56	Sphingomonadales	1	0.000969556	NA	NA	Bacteria
cb5c5d38e88bdfad350713dfd2334ea8	Sphingomonadales	1	0.000969556	NA	NA	Bacteria
ca55eae43a5018c51edfd6c2f8c95ae7	Rhizobiales	1	0.000678518	NA	NA	Bacteria
b319141737bbf7f55b67dd47f1b8e976	Propionibacteriales	1	0.000678518	NA	NA	Bacteria
b26139ea01a85b79c1ac3516dcc2a671	Rhizobiales	1	0.000678518	NA	NA	Bacteria
775f3ecabff728f5504835da2b20339c	Propionibacteriales	1	0.000734322	NA	NA	Bacteria
8ee0b621fa93ac1e082a71b96a63bcf2	Sphingomonadales	1	0.00203749	NA	NA	Bacteria
a849ac86681cc2cd7796496c3fd30224	Burkholderiales	1	0.00073443	NA	NA	Bacteria
4eec4b252a1a6ffa73260e17c044fa97	Rhizobiales	1	0.000645661	NA	NA	Bacteria
ee181cb0e1d579a3ac9e475b10ad3463	Rhizobiales	1	0.000645661	NA	NA	Bacteria
7e74686a6a37e1223aea5b86db6e073e	Burkholderiales	1	0.000645661	NA	NA	Bacteria
2a3c9d8967d91a4b27a04e03102f39cf	Propionibacteriales	1	0.000831393	NA	NA	Bacteria
349dab098c25ad898b07cea874e85652	Burkholderiales	1	0.00075392	NA	NA	Bacteria
ad5424d597afb40ed1c8e26d4b5e6742	Propionibacteriales	1	0.001493875	NA	NA	Bacteria
dafe07d1fee32bd5123bda17f7fd8b6f	Caulobacterales	1	0.001493875	NA	NA	Bacteria
4c273241eb74d7c9a294cb79f97cf4dc	Microtrichales	1	0.001510118	NA	NA	Bacteria
b67e09522b72d76ef8760614cae7eab4	Microtrichales	1	0.001510118	NA	NA	Bacteria
f72a042a94af6fec97e0457308134a7c	Microtrichales	1	0.001302083	NA	NA	Bacteria
6d4001ca0c844898b9dadff1b8159424	Caulobacterales	1	0.001302083	NA	NA	Bacteria
f0e09ddb5f2ccf7dcb86a112361becd8	Rhizobiales	1	0.001302083	NA	NA	Bacteria
47570b807041a8b2fe270619e4796725	Rhizobiales	1	0.001302083	NA	NA	Bacteria
b3caac9445f9898df0635446e925f582	Caulobacterales	1	0.001302083	NA	NA	Bacteria
2976b09b18df0faa9d20700b85de735f	Microtrichales	1	0.001147579	NA	NA	Bacteria
612f452458db60c07a493f89734a2824	Microtrichales	1	0.000785053	NA	NA	Bacteria
5e2dbfa6b0269a6b056adbfc357e4122	Sphingomonadales	1	0.000505153	NA	NA	Bacteria
8bad24300d3854d9d716b0f7bd306be0	Rhizobiales	1	0.000505153	NA	NA	Bacteria
8a603b120339b046ed8e7bbd46fba73b	Rhizobiales	1	0.000505153	NA	NA	Bacteria
eb805f64cc790b29d536267a7a110e3d	Rhizobiales	1	0.000505153	NA	NA	Bacteria
de12299dc59d34c740859e4f6c81c1fa	Rhizobiales	1	0.000899928	NA	NA	Bacteria
a1f6cb7c6fec35a013121ccf0af40be3	Sphingomonadales	1	0.000899928	NA	NA	Bacteria
241e61d9124ac61b66002adf4aa543a2	Sphingomonadales	1	0.000899928	NA	NA	Bacteria
a81866f2bab7eb7551d26fd02a1a8e29	Caulobacterales	1	0.000899928	NA	NA	Bacteria
d31bc082216e21694e774dc9e57c0a44	Rhizobiales	1	0.001349528	NA	NA	Bacteria
e230217d6e661b135021c1404841710b	Sphingomonadales	1	0.000874279	NA	NA	Bacteria
07dca4fc285a673c821ed64f69d81cc0	Caulobacterales	1	0.000874279	NA	NA	Bacteria
3a83f44a9da4afe3dfcec2572e3995cf	Rhizobiales	1	0.00054615	NA	NA	Bacteria
30e86057a39a640911b4a5487eff6048	Solirubrobacterales	1	0.00054615	NA	NA	Bacteria
5c57b389ea7175bed095170acb34b013	Burkholderiales	1	0.00054615	NA	NA	Bacteria
86914dbdffe9086e1dcf8ac18862cb2f	Rhizobiales	1	0.00054615	NA	NA	Bacteria
41471d6770473e413a3309b80e41e723	Caulobacterales	1	0.00054615	NA	NA	Bacteria
7529e3b82f42febb0d53ba711d95379d	Burkholderiales	1	0.000609905	NA	NA	Bacteria
a750b5d8e3b1a9103f5ab920e4e0bb6a	Rhizobiales	1	0.000609905	NA	NA	Bacteria
107e1fdc841e7ba8d93baf4780eb344b	Microtrichales	1	0.000609905	NA	NA	Bacteria
6914f9dfe8a0aaeb343c7efd02929c60	Caulobacterales	1	0.001160362	NA	NA	Bacteria
1a4a85f521c481f00408954d1fb066bf	Burkholderiales	1	0.001160362	NA	NA	Bacteria
38683404c455ea2908bf44f99fd12d6c	Caulobacterales	1	0.001160362	NA	NA	Bacteria
8c85521721323c32741f85a0019b4aad	Rhizobiales	1	0.001160362	NA	NA	Bacteria
7584bd632a7bddd5e7f8baaf6aaa620a	Rhizobiales	1	0.001275185	NA	NA	Bacteria
46fa4fca68931ea9ff126d0fc52796d7	Sphingomonadales	1	0.001275185	NA	NA	Bacteria
a6a9a75eec2ffd7eaf2f2cb88ec05101	Rhizobiales	1	0.000616219	NA	NA	Bacteria
9489bfd289309aa897926bd9f32b1651	Microtrichales	1	0.000616219	NA	NA	Bacteria
822b2609cedc3c0603e1b2373e72f37a	Rhizobiales	1	0.000616219	NA	NA	Bacteria
b0c359e0030f12606a23acf4bee381dd	Rhizobiales	1	0.000551937	NA	NA	Bacteria
b46f1afcdfbd69cc59144e73c767b733	Solirubrobacterales	1	0.000551937	NA	NA	Bacteria
984e1ceec6a4a42352f436526961eea0	Microtrichales	1	0.000574119	NA	NA	Bacteria
8588df240491af255a8ce545be94b2de	Sphingomonadales	1	0.000574119	NA	NA	Bacteria
94a4fef6b4643e752fbb7471a73cc6a8	Burkholderiales	1	0.000574119	NA	NA	Bacteria
f63144dcad635d492a54bf59746e2f99	Burkholderiales	1	0.000654622	NA	NA	Bacteria
bda75f97964277c9dce6666f3e3bffd8	Rhizobiales	1	0.00068362	NA	NA	Bacteria
a4e76ab2994aefd2137bf826dc08b98a	Burkholderiales	1	0.00068362	NA	NA	Bacteria
4172514f8f19653c83be2fb7f382f141	Rhizobiales	1	0.00068362	NA	NA	Bacteria
fe500c71154d6388b69e77fc53763cba	Sphingomonadales	1	0.000712251	NA	NA	Bacteria
1bfdd24898243e6034808e0e0fcaba99	Caulobacterales	1	0.000712251	NA	NA	Bacteria
e6f7c03173a81ab1004fc5d381165802	Sphingomonadales	1	0.000685401	NA	NA	Bacteria
8477f3c163faf3c193e5781981fd8058	Caulobacterales	1	0.000685401	NA	NA	Bacteria
4a3233976f366a6728612711ad6181f4	Rhizobiales	1	0.000685401	NA	NA	Bacteria
ee294f5908c01b610733834b55a45270	Rhizobiales	1	0.001660578	NA	NA	Bacteria
f97a2b9da6c1e74f49e1b0aaaeaa2d8f	Propionibacteriales	1	0.001660578	NA	NA	Bacteria
6976b300a4170fbb5e9964be451fefd4	Rhizobiales	1	0.001934985	NA	NA	Bacteria
b18acfc54b72f077e52f3795e1914fa2	Burkholderiales	1	0.001934985	NA	NA	Bacteria
936a390b5cae1dd44acbe773ab4753f9	Caulobacterales	1	0.001031566	NA	NA	Bacteria
75d69c3a6a381b608c927b60eb2eae80	Solirubrobacterales	1	0.000563507	NA	NA	Bacteria
393f1af5a222636deabf8f9d8fdfb643	Rhizobiales	1	0.000563507	NA	NA	Bacteria
f6d90492153c9cca386ad1ccb49d7550	Burkholderiales	1	0.000619042	NA	NA	Bacteria
9809ecd589367a291d4ee5479c0c0859	Rhizobiales	1	0.000503271	NA	NA	Bacteria
c9b209ecf7a7737a76238f6408071e50	Rhizobiales	1	0.000664364	NA	NA	Bacteria
ec55b28d6bdfe7956f71a006b782287b	Caulobacterales	1	0.000664364	NA	NA	Bacteria
037d4c7e9b4834bc5ebd93a957a5d782	Rhizobiales	1	0.000664364	NA	NA	Bacteria
d4d6dc3f952419fca6cfe011b448b6e4	Rhizobiales	1	0.000664364	NA	NA	Bacteria
4a2e367b6000ef22c8f8bd9c33fe33b8	Rhizobiales	1	0.001308558	NA	NA	Bacteria
ae1a9db4f6b3ad82718ff62d4dbea070	Caulobacterales	1	0.001308558	NA	NA	Bacteria
83b590532b9de1504931ca9e08cf4ef6	Rhizobiales	1	0.001308558	NA	NA	Bacteria
9768843cf6a09a5c15caec95b858e05f	Rhizobiales	1	0.001308558	NA	NA	Bacteria
29e474e5d474dd45252ac60941066c40	Microtrichales	1	0.001308558	NA	NA	Bacteria
cd1b05bcd8bbd77516664573674ff34d	Burkholderiales	1	0.000645078	NA	NA	Bacteria
5232f369f62d1d83bd5c01bd69b9e911	Rhizobiales	1	0.000645078	NA	NA	Bacteria
0e67b49914853291f8e490a971644240	Solirubrobacterales	1	0.000645078	NA	NA	Bacteria
ff2161b1808144b7145eebc36bcdc2c8	Rhizobiales	1	0.000643583	NA	NA	Bacteria
6062b5fa4d5b4bd6d38f223523761961	Microtrichales	1	0.000643583	NA	NA	Bacteria
c36056d6b9aa2235e19461b25a615881	Rhizobiales	1	0.000643583	NA	NA	Bacteria
7f9626aac654e0faa2308a67e62efc40	Rhizobiales	1	0.001369488	NA	NA	Bacteria
2cb0809750eca75dcece4bd51ef3c666	Burkholderiales	1	0.001369488	NA	NA	Bacteria
9ca03fc83c73f8761a031a10883ffac6	Sphingomonadales	1	0.001369488	NA	NA	Bacteria
95b845ee73e7c6880d9767c81ee949c2	Burkholderiales	1	0.000500902	NA	NA	Bacteria
a8f0066b7e6ca44c0ea3efb7f513051f	Rhizobiales	1	0.000500902	NA	NA	Bacteria
